OBJECTID,MGF005V11_,Cnt_MGF005V11_
-1,4959.000000000000000,1
-1,4960.000000000000000,1
-1,4961.000000000000000,1
-1,4962.000000000000000,1
-1,4963.000000000000000,1
-1,4964.000000000000000,1
-1,4965.000000000000000,1
-1,4968.000000000000000,1
-1,4969.000000000000000,1
-1,4970.000000000000000,1
-1,4971.000000000000000,1
-1,4972.000000000000000,2
-1,4973.000000000000000,1
-1,4974.000000000000000,1
-1,4975.000000000000000,1
-1,4976.000000000000000,1
-1,4977.000000000000000,1
-1,4978.000000000000000,1
-1,4980.000000000000000,3
-1,4981.000000000000000,1
-1,4982.000000000000000,1
-1,4983.000000000000000,1
-1,4984.000000000000000,1
-1,4985.000000000000000,1
-1,4987.000000000000000,1
-1,4988.000000000000000,1
-1,4992.000000000000000,1
-1,4994.000000000000000,1
-1,4995.000000000000000,1
-1,4996.000000000000000,1
-1,4997.000000000000000,1
-1,4998.000000000000000,1
-1,5000.000000000000000,1
-1,5001.000000000000000,1
-1,5004.000000000000000,1
-1,5006.000000000000000,1
-1,5007.000000000000000,1
-1,5008.000000000000000,1
-1,5009.000000000000000,1
-1,5010.000000000000000,1
-1,5011.000000000000000,1
-1,5013.000000000000000,1
-1,5014.000000000000000,1
-1,5015.000000000000000,1
-1,5016.000000000000000,1
-1,5017.000000000000000,1
-1,5018.000000000000000,1
-1,5019.000000000000000,1
-1,5020.000000000000000,1
-1,5021.000000000000000,1
-1,5023.000000000000000,1
-1,5026.000000000000000,1
-1,5030.000000000000000,1
-1,5031.000000000000000,1
-1,5032.000000000000000,1
-1,5033.000000000000000,1
-1,5034.000000000000000,1
-1,5035.000000000000000,1
-1,5036.000000000000000,1
-1,5037.000000000000000,1
-1,5038.000000000000000,1
-1,5039.000000000000000,1
-1,5041.000000000000000,1
-1,5043.000000000000000,1
-1,5044.000000000000000,1
-1,5045.000000000000000,1
-1,5049.000000000000000,1
-1,5052.000000000000000,1
-1,5053.000000000000000,1
-1,5054.000000000000000,1
-1,5056.000000000000000,1
-1,5057.000000000000000,1
-1,5058.000000000000000,1
-1,5059.000000000000000,1
-1,5060.000000000000000,1
-1,5062.000000000000000,1
-1,5064.000000000000000,1
-1,5067.000000000000000,1
-1,5068.000000000000000,1
-1,5069.000000000000000,1
-1,5071.000000000000000,1
-1,5073.000000000000000,1
-1,5074.000000000000000,1
-1,5076.000000000000000,1
-1,5079.000000000000000,1
-1,5080.000000000000000,1
-1,5083.000000000000000,1
-1,5085.000000000000000,1
-1,5087.000000000000000,1
-1,5088.000000000000000,1
-1,5090.000000000000000,1
-1,5091.000000000000000,1
-1,5092.000000000000000,1
-1,5094.000000000000000,1
-1,5095.000000000000000,1
-1,5096.000000000000000,1
-1,5097.000000000000000,1
-1,5102.000000000000000,1
-1,5103.000000000000000,1
-1,5105.000000000000000,1
-1,5106.000000000000000,1
-1,5108.000000000000000,1
-1,5109.000000000000000,1
-1,5112.000000000000000,1
-1,5113.000000000000000,1
-1,5114.000000000000000,1
-1,5116.000000000000000,1
-1,5118.000000000000000,1
-1,5119.000000000000000,1
-1,5120.000000000000000,1
-1,5122.000000000000000,1
-1,5123.000000000000000,1
-1,5124.000000000000000,1
-1,5125.000000000000000,1
-1,5126.000000000000000,1
-1,5127.000000000000000,1
-1,5129.000000000000000,1
-1,5130.000000000000000,1
-1,5133.000000000000000,1
-1,5135.000000000000000,1
-1,5136.000000000000000,1
-1,5137.000000000000000,1
-1,5138.000000000000000,1
-1,5139.000000000000000,1
-1,5140.000000000000000,1
-1,5141.000000000000000,1
-1,5142.000000000000000,1
-1,5143.000000000000000,1
-1,5144.000000000000000,1
-1,5147.000000000000000,1
-1,5148.000000000000000,1
-1,5149.000000000000000,1
-1,5150.000000000000000,1
-1,5151.000000000000000,1
-1,5153.000000000000000,1
-1,5154.000000000000000,1
-1,5155.000000000000000,1
-1,5156.000000000000000,1
-1,5157.000000000000000,1
-1,5159.000000000000000,1
-1,5160.000000000000000,1
-1,5162.000000000000000,1
-1,5163.000000000000000,1
-1,5165.000000000000000,1
-1,5166.000000000000000,1
-1,5167.000000000000000,1
-1,5169.000000000000000,1
-1,5171.000000000000000,1
-1,5173.000000000000000,1
-1,5174.000000000000000,1
-1,5176.000000000000000,1
-1,5179.000000000000000,1
-1,5181.000000000000000,1
-1,5183.000000000000000,1
-1,5184.000000000000000,1
-1,5185.000000000000000,1
-1,5186.000000000000000,1
-1,5188.000000000000000,1
-1,5189.000000000000000,1
-1,5190.000000000000000,1
-1,5191.000000000000000,1
-1,5192.000000000000000,1
-1,5193.000000000000000,1
-1,5195.000000000000000,1
-1,5196.000000000000000,1
-1,5201.000000000000000,1
-1,5202.000000000000000,1
-1,5209.000000000000000,1
-1,5210.000000000000000,1
-1,5211.000000000000000,1
-1,5212.000000000000000,1
-1,5214.000000000000000,1
-1,5216.000000000000000,1
-1,5217.000000000000000,1
-1,5218.000000000000000,1
-1,5219.000000000000000,1
-1,5224.000000000000000,1
-1,5225.000000000000000,1
-1,5228.000000000000000,1
-1,5233.000000000000000,1
-1,5234.000000000000000,1
-1,5235.000000000000000,1
-1,5238.000000000000000,1
-1,5239.000000000000000,1
-1,5241.000000000000000,1
-1,5243.000000000000000,1
-1,5244.000000000000000,1
-1,5245.000000000000000,1
-1,5246.000000000000000,1
-1,5247.000000000000000,1
-1,5248.000000000000000,1
-1,5249.000000000000000,1
-1,5250.000000000000000,1
-1,5251.000000000000000,1
-1,5253.000000000000000,1
-1,5254.000000000000000,1
-1,5255.000000000000000,1
-1,5256.000000000000000,1
-1,5257.000000000000000,1
-1,5258.000000000000000,1
-1,5259.000000000000000,1
-1,5261.000000000000000,1
-1,5262.000000000000000,1
-1,5263.000000000000000,1
-1,5264.000000000000000,1
-1,5265.000000000000000,1
-1,5267.000000000000000,1
-1,5268.000000000000000,1
-1,5269.000000000000000,1
-1,5270.000000000000000,1
-1,5271.000000000000000,1
-1,5274.000000000000000,1
-1,5275.000000000000000,1
-1,5277.000000000000000,1
-1,5278.000000000000000,1
-1,5281.000000000000000,1
-1,5282.000000000000000,1
-1,5283.000000000000000,1
-1,5284.000000000000000,1
-1,5285.000000000000000,1
-1,5287.000000000000000,1
-1,5288.000000000000000,1
-1,5289.000000000000000,1
-1,5290.000000000000000,1
-1,5291.000000000000000,1
-1,5292.000000000000000,1
-1,5293.000000000000000,1
-1,5294.000000000000000,1
-1,5295.000000000000000,1
-1,5296.000000000000000,1
-1,5297.000000000000000,1
-1,5298.000000000000000,1
-1,5299.000000000000000,1
-1,5300.000000000000000,1
-1,5301.000000000000000,1
-1,5302.000000000000000,1
-1,5303.000000000000000,1
-1,5304.000000000000000,1
-1,5305.000000000000000,1
-1,5306.000000000000000,1
-1,5307.000000000000000,1
-1,5308.000000000000000,1
-1,5309.000000000000000,1
-1,5310.000000000000000,1
-1,5311.000000000000000,1
-1,5312.000000000000000,1
-1,5314.000000000000000,1
-1,5315.000000000000000,1
-1,5316.000000000000000,1
-1,5317.000000000000000,1
-1,5319.000000000000000,1
-1,5320.000000000000000,1
-1,5321.000000000000000,1
-1,5323.000000000000000,1
-1,5324.000000000000000,1
-1,5325.000000000000000,1
-1,5328.000000000000000,1
-1,5330.000000000000000,1
-1,5331.000000000000000,1
-1,5332.000000000000000,1
-1,5333.000000000000000,1
-1,5334.000000000000000,1
-1,5335.000000000000000,1
-1,5336.000000000000000,1
-1,5337.000000000000000,1
-1,5338.000000000000000,1
-1,5339.000000000000000,1
-1,5340.000000000000000,1
-1,5342.000000000000000,1
-1,5343.000000000000000,2
-1,5344.000000000000000,1
-1,5347.000000000000000,1
-1,5348.000000000000000,1
-1,5349.000000000000000,1
-1,5350.000000000000000,1
-1,5351.000000000000000,1
-1,5352.000000000000000,1
-1,5353.000000000000000,1
-1,5354.000000000000000,1
-1,5355.000000000000000,1
-1,5356.000000000000000,1
-1,5358.000000000000000,1
-1,5359.000000000000000,1
-1,5361.000000000000000,1
-1,5362.000000000000000,1
-1,5363.000000000000000,1
-1,5364.000000000000000,1
-1,5365.000000000000000,1
-1,5366.000000000000000,1
-1,5367.000000000000000,1
-1,5368.000000000000000,1
-1,5369.000000000000000,1
-1,5371.000000000000000,1
-1,5372.000000000000000,1
-1,5373.000000000000000,1
-1,5374.000000000000000,1
-1,5375.000000000000000,1
-1,5376.000000000000000,1
-1,5378.000000000000000,1
-1,5379.000000000000000,1
-1,5381.000000000000000,1
-1,5382.000000000000000,1
-1,5383.000000000000000,1
-1,5384.000000000000000,1
-1,5385.000000000000000,1
-1,5387.000000000000000,1
-1,5388.000000000000000,1
-1,5389.000000000000000,1
-1,5390.000000000000000,1
-1,5392.000000000000000,1
-1,5393.000000000000000,1
-1,5394.000000000000000,1
-1,5395.000000000000000,1
-1,5398.000000000000000,1
-1,5399.000000000000000,1
-1,5400.000000000000000,1
-1,5401.000000000000000,1
-1,5402.000000000000000,1
-1,5403.000000000000000,1
-1,5404.000000000000000,1
-1,5405.000000000000000,1
-1,5406.000000000000000,1
-1,5407.000000000000000,1
-1,5408.000000000000000,1
-1,5409.000000000000000,1
-1,5410.000000000000000,1
-1,5411.000000000000000,1
-1,5412.000000000000000,1
-1,5413.000000000000000,1
-1,5414.000000000000000,1
-1,5415.000000000000000,1
-1,5416.000000000000000,1
-1,5417.000000000000000,1
-1,5418.000000000000000,1
-1,5420.000000000000000,1
-1,5424.000000000000000,1
-1,5425.000000000000000,1
-1,5426.000000000000000,1
-1,5427.000000000000000,1
-1,5428.000000000000000,1
-1,5430.000000000000000,1
-1,5431.000000000000000,1
-1,5432.000000000000000,1
-1,5433.000000000000000,1
-1,5435.000000000000000,1
-1,5436.000000000000000,1
-1,5437.000000000000000,1
-1,5438.000000000000000,1
-1,5439.000000000000000,1
-1,5440.000000000000000,1
-1,5441.000000000000000,2
-1,5443.000000000000000,1
-1,5445.000000000000000,1
-1,5446.000000000000000,1
-1,5447.000000000000000,1
-1,5448.000000000000000,1
-1,5449.000000000000000,1
-1,5450.000000000000000,1
-1,5451.000000000000000,1
-1,5452.000000000000000,1
-1,5453.000000000000000,1
-1,5454.000000000000000,1
-1,5455.000000000000000,1
-1,5457.000000000000000,1
-1,5458.000000000000000,1
-1,5459.000000000000000,1
-1,5460.000000000000000,1
-1,5461.000000000000000,1
-1,5462.000000000000000,1
-1,5463.000000000000000,1
-1,5464.000000000000000,1
-1,5465.000000000000000,1
-1,5466.000000000000000,1
-1,5468.000000000000000,1
-1,5469.000000000000000,1
-1,5471.000000000000000,1
-1,5472.000000000000000,1
-1,5473.000000000000000,1
-1,5474.000000000000000,1
-1,5475.000000000000000,1
-1,5476.000000000000000,1
-1,5477.000000000000000,1
-1,5478.000000000000000,1
-1,5479.000000000000000,1
-1,5480.000000000000000,1
-1,5482.000000000000000,1
-1,5484.000000000000000,1
-1,5489.000000000000000,1
-1,5494.000000000000000,1
-1,5495.000000000000000,1
-1,5496.000000000000000,1
-1,5498.000000000000000,1
-1,5499.000000000000000,1
-1,5500.000000000000000,1
-1,5501.000000000000000,1
-1,5503.000000000000000,1
-1,5504.000000000000000,1
-1,5505.000000000000000,1
-1,5506.000000000000000,1
-1,5507.000000000000000,1
-1,5508.000000000000000,1
-1,5509.000000000000000,1
-1,5510.000000000000000,1
-1,5511.000000000000000,1
-1,5512.000000000000000,1
-1,5513.000000000000000,1
-1,5514.000000000000000,1
-1,5516.000000000000000,1
-1,5518.000000000000000,1
-1,5519.000000000000000,1
-1,5520.000000000000000,1
-1,5521.000000000000000,1
-1,5522.000000000000000,1
-1,5524.000000000000000,1
-1,5525.000000000000000,1
-1,5527.000000000000000,1
-1,5528.000000000000000,1
-1,5529.000000000000000,1
-1,5530.000000000000000,1
-1,5531.000000000000000,1
-1,5532.000000000000000,1
-1,5533.000000000000000,1
-1,5535.000000000000000,1
-1,5536.000000000000000,1
-1,5537.000000000000000,1
-1,5540.000000000000000,1
-1,5541.000000000000000,1
-1,5542.000000000000000,1
-1,5543.000000000000000,1
-1,5544.000000000000000,1
-1,5545.000000000000000,1
-1,5546.000000000000000,1
-1,5547.000000000000000,1
-1,5548.000000000000000,1
-1,5549.000000000000000,1
-1,5550.000000000000000,1
-1,5551.000000000000000,1
-1,5553.000000000000000,1
-1,5554.000000000000000,1
-1,5555.000000000000000,1
-1,5558.000000000000000,1
-1,5560.000000000000000,1
-1,5561.000000000000000,1
-1,5563.000000000000000,1
-1,5564.000000000000000,1
-1,5568.000000000000000,1
-1,5569.000000000000000,1
-1,5572.000000000000000,1
-1,5573.000000000000000,1
-1,5575.000000000000000,1
-1,5576.000000000000000,1
-1,5577.000000000000000,1
-1,5578.000000000000000,1
-1,5579.000000000000000,1
-1,5580.000000000000000,1
-1,5581.000000000000000,1
-1,5582.000000000000000,1
-1,5583.000000000000000,1
-1,5584.000000000000000,1
-1,5587.000000000000000,1
-1,5589.000000000000000,1
-1,5590.000000000000000,1
-1,5591.000000000000000,1
-1,5592.000000000000000,1
-1,5593.000000000000000,1
-1,5594.000000000000000,1
-1,5595.000000000000000,1
-1,5597.000000000000000,1
-1,5599.000000000000000,1
-1,5601.000000000000000,1
-1,5602.000000000000000,1
-1,5603.000000000000000,1
-1,5604.000000000000000,2
-1,5605.000000000000000,1
-1,5606.000000000000000,1
-1,5607.000000000000000,1
-1,5608.000000000000000,1
-1,5609.000000000000000,1
-1,5614.000000000000000,1
-1,5615.000000000000000,1
-1,5617.000000000000000,1
-1,5618.000000000000000,1
-1,5619.000000000000000,1
-1,5621.000000000000000,1
-1,5624.000000000000000,1
-1,5625.000000000000000,1
-1,5628.000000000000000,1
-1,5629.000000000000000,1
-1,5630.000000000000000,1
-1,5632.000000000000000,1
-1,5634.000000000000000,1
-1,5635.000000000000000,1
-1,5636.000000000000000,1
-1,5637.000000000000000,1
-1,5638.000000000000000,1
-1,5639.000000000000000,1
-1,5640.000000000000000,1
-1,5641.000000000000000,1
-1,5642.000000000000000,1
-1,5643.000000000000000,1
-1,5644.000000000000000,1
-1,5646.000000000000000,1
-1,5647.000000000000000,1
-1,5650.000000000000000,1
-1,5651.000000000000000,1
-1,5652.000000000000000,1
-1,5653.000000000000000,1
-1,5657.000000000000000,1
-1,5658.000000000000000,1
-1,5659.000000000000000,1
-1,5661.000000000000000,1
-1,5662.000000000000000,1
-1,5664.000000000000000,1
-1,5666.000000000000000,1
-1,5667.000000000000000,1
-1,5668.000000000000000,1
-1,5669.000000000000000,1
-1,5673.000000000000000,2
-1,5675.000000000000000,1
-1,5676.000000000000000,1
-1,5679.000000000000000,1
-1,5680.000000000000000,1
-1,5682.000000000000000,1
-1,5685.000000000000000,1
-1,5686.000000000000000,1
-1,5688.000000000000000,1
-1,5689.000000000000000,1
-1,5691.000000000000000,1
-1,5692.000000000000000,1
-1,5693.000000000000000,1
-1,5694.000000000000000,1
-1,5696.000000000000000,1
-1,5697.000000000000000,1
-1,5698.000000000000000,1
-1,5699.000000000000000,1
-1,5700.000000000000000,1
-1,5701.000000000000000,1
-1,5702.000000000000000,1
-1,5703.000000000000000,1
-1,5704.000000000000000,1
-1,5705.000000000000000,1
-1,5706.000000000000000,1
-1,5707.000000000000000,1
-1,5710.000000000000000,1
-1,5711.000000000000000,1
-1,5712.000000000000000,1
-1,5713.000000000000000,1
-1,5714.000000000000000,1
-1,5715.000000000000000,1
-1,5716.000000000000000,1
-1,5717.000000000000000,1
-1,5719.000000000000000,1
-1,5720.000000000000000,1
-1,5721.000000000000000,1
-1,5722.000000000000000,1
-1,5723.000000000000000,1
-1,5724.000000000000000,1
-1,5725.000000000000000,1
-1,5726.000000000000000,1
-1,5727.000000000000000,1
-1,5728.000000000000000,1
-1,5729.000000000000000,1
-1,5730.000000000000000,1
-1,5735.000000000000000,1
-1,5736.000000000000000,1
-1,5737.000000000000000,1
-1,5738.000000000000000,1
-1,5739.000000000000000,1
-1,5740.000000000000000,1
-1,5741.000000000000000,1
-1,5742.000000000000000,1
-1,5743.000000000000000,1
-1,5744.000000000000000,1
-1,5747.000000000000000,1
-1,5748.000000000000000,1
-1,5749.000000000000000,1
-1,5750.000000000000000,1
-1,5751.000000000000000,1
-1,5752.000000000000000,1
-1,5753.000000000000000,1
-1,5754.000000000000000,1
-1,5755.000000000000000,1
-1,5757.000000000000000,1
-1,5759.000000000000000,1
-1,5760.000000000000000,1
-1,5761.000000000000000,1
-1,5763.000000000000000,1
-1,5765.000000000000000,1
-1,5766.000000000000000,1
-1,5767.000000000000000,3
-1,5768.000000000000000,1
-1,5769.000000000000000,1
-1,5770.000000000000000,1
-1,5771.000000000000000,1
-1,5772.000000000000000,1
-1,5773.000000000000000,1
-1,5774.000000000000000,1
-1,5775.000000000000000,1
-1,5776.000000000000000,1
-1,5777.000000000000000,1
-1,5783.000000000000000,1
-1,5785.000000000000000,1
-1,5786.000000000000000,1
-1,5791.000000000000000,1
-1,5792.000000000000000,1
-1,5794.000000000000000,1
-1,5795.000000000000000,1
-1,5796.000000000000000,1
-1,5797.000000000000000,1
-1,5798.000000000000000,1
-1,5800.000000000000000,1
-1,5801.000000000000000,1
-1,5802.000000000000000,1
-1,5804.000000000000000,1
-1,5805.000000000000000,1
-1,5806.000000000000000,1
-1,5807.000000000000000,1
-1,5808.000000000000000,1
-1,5809.000000000000000,1
-1,5810.000000000000000,1
-1,5811.000000000000000,1
-1,5812.000000000000000,1
-1,5813.000000000000000,1
-1,5814.000000000000000,1
-1,5816.000000000000000,1
-1,5817.000000000000000,1
-1,5818.000000000000000,1
-1,5819.000000000000000,1
-1,5820.000000000000000,1
-1,5821.000000000000000,1
-1,5822.000000000000000,1
-1,5823.000000000000000,1
-1,5824.000000000000000,1
-1,5825.000000000000000,1
-1,5826.000000000000000,1
-1,5827.000000000000000,1
-1,5828.000000000000000,1
-1,5829.000000000000000,1
-1,5830.000000000000000,1
-1,5835.000000000000000,1
-1,5836.000000000000000,1
-1,5838.000000000000000,1
-1,5839.000000000000000,1
-1,5840.000000000000000,2
-1,5841.000000000000000,1
-1,5842.000000000000000,1
-1,5843.000000000000000,1
-1,5844.000000000000000,1
-1,5845.000000000000000,1
-1,5847.000000000000000,1
-1,5848.000000000000000,1
-1,5849.000000000000000,1
-1,5850.000000000000000,1
-1,5852.000000000000000,1
-1,5854.000000000000000,1
-1,5855.000000000000000,1
-1,5856.000000000000000,1
-1,5857.000000000000000,3
-1,5859.000000000000000,1
-1,5860.000000000000000,1
-1,5861.000000000000000,1
-1,5862.000000000000000,1
-1,5865.000000000000000,1
-1,5866.000000000000000,1
-1,5867.000000000000000,2
-1,5869.000000000000000,1
-1,5870.000000000000000,1
-1,5873.000000000000000,1
-1,5874.000000000000000,1
-1,5876.000000000000000,1
-1,5877.000000000000000,1
-1,5879.000000000000000,1
-1,5880.000000000000000,1
-1,5881.000000000000000,1
-1,5882.000000000000000,1
-1,5883.000000000000000,1
-1,5884.000000000000000,1
-1,5885.000000000000000,1
-1,5886.000000000000000,1
-1,5887.000000000000000,1
-1,5888.000000000000000,1
-1,5892.000000000000000,1
-1,5893.000000000000000,1
-1,5894.000000000000000,1
-1,5895.000000000000000,1
-1,5896.000000000000000,1
-1,5897.000000000000000,1
-1,5898.000000000000000,1
-1,5899.000000000000000,1
-1,5901.000000000000000,1
-1,5902.000000000000000,1
-1,5904.000000000000000,1
-1,5905.000000000000000,1
-1,5906.000000000000000,1
-1,5907.000000000000000,1
-1,5908.000000000000000,1
-1,5909.000000000000000,1
-1,5910.000000000000000,1
-1,5911.000000000000000,1
-1,5912.000000000000000,1
-1,5913.000000000000000,1
-1,5915.000000000000000,1
-1,5916.000000000000000,1
-1,5917.000000000000000,1
-1,5921.000000000000000,1
-1,5922.000000000000000,1
-1,5923.000000000000000,1
-1,5924.000000000000000,1
-1,5925.000000000000000,1
-1,5927.000000000000000,1
-1,5928.000000000000000,1
-1,5929.000000000000000,1
-1,5930.000000000000000,1
-1,5931.000000000000000,1
-1,5932.000000000000000,1
-1,5933.000000000000000,1
-1,5934.000000000000000,1
-1,5936.000000000000000,1
-1,5937.000000000000000,1
-1,5938.000000000000000,2
-1,5941.000000000000000,1
-1,5942.000000000000000,1
-1,5943.000000000000000,1
-1,5945.000000000000000,1
-1,5946.000000000000000,1
-1,5947.000000000000000,1
-1,5948.000000000000000,1
-1,5950.000000000000000,1
-1,5953.000000000000000,1
-1,5954.000000000000000,1
-1,5956.000000000000000,1
-1,5957.000000000000000,1
-1,5958.000000000000000,1
-1,5959.000000000000000,1
-1,5960.000000000000000,1
-1,5961.000000000000000,1
-1,5962.000000000000000,1
-1,5963.000000000000000,1
-1,5964.000000000000000,1
-1,5967.000000000000000,1
-1,5968.000000000000000,1
-1,5969.000000000000000,1
-1,5970.000000000000000,1
-1,5971.000000000000000,1
-1,5972.000000000000000,1
-1,5973.000000000000000,4
-1,5974.000000000000000,1
-1,5975.000000000000000,1
-1,5976.000000000000000,1
-1,5978.000000000000000,1
-1,5979.000000000000000,1
-1,5980.000000000000000,1
-1,5981.000000000000000,1
-1,5983.000000000000000,1
-1,5986.000000000000000,1
-1,5987.000000000000000,1
-1,5988.000000000000000,1
-1,5990.000000000000000,1
-1,5991.000000000000000,1
-1,5992.000000000000000,1
-1,5995.000000000000000,1
-1,5996.000000000000000,1
-1,5997.000000000000000,1
-1,6000.000000000000000,1
-1,6003.000000000000000,1
-1,6004.000000000000000,1
-1,6005.000000000000000,1
-1,6006.000000000000000,1
-1,6009.000000000000000,1
-1,6010.000000000000000,1
-1,6012.000000000000000,1
-1,6013.000000000000000,1
-1,6014.000000000000000,1
-1,6016.000000000000000,1
-1,6017.000000000000000,1
-1,6018.000000000000000,1
-1,6019.000000000000000,1
-1,6020.000000000000000,1
-1,6021.000000000000000,1
-1,6022.000000000000000,1
-1,6023.000000000000000,1
-1,6024.000000000000000,1
-1,6025.000000000000000,1
-1,6026.000000000000000,1
-1,6028.000000000000000,1
-1,6029.000000000000000,1
-1,6030.000000000000000,1
-1,6031.000000000000000,1
-1,6033.000000000000000,1
-1,6034.000000000000000,1
-1,6035.000000000000000,1
-1,6036.000000000000000,1
-1,6037.000000000000000,1
-1,6038.000000000000000,1
-1,6039.000000000000000,1
-1,6040.000000000000000,1
-1,6041.000000000000000,1
-1,6042.000000000000000,1
-1,6043.000000000000000,1
-1,6044.000000000000000,1
-1,6045.000000000000000,1
-1,6046.000000000000000,1
-1,6049.000000000000000,1
-1,6050.000000000000000,1
-1,6051.000000000000000,1
-1,6052.000000000000000,1
-1,6054.000000000000000,1
-1,6056.000000000000000,1
-1,6057.000000000000000,1
-1,6058.000000000000000,1
-1,6060.000000000000000,1
-1,6061.000000000000000,1
-1,6062.000000000000000,1
-1,6063.000000000000000,1
-1,6064.000000000000000,1
-1,6065.000000000000000,1
-1,6066.000000000000000,1
-1,6069.000000000000000,1
-1,6070.000000000000000,1
-1,6071.000000000000000,1
-1,6072.000000000000000,1
-1,6073.000000000000000,1
-1,6074.000000000000000,2
-1,6078.000000000000000,1
-1,6079.000000000000000,1
-1,6080.000000000000000,1
-1,6081.000000000000000,1
-1,6082.000000000000000,1
-1,6084.000000000000000,1
-1,6085.000000000000000,1
-1,6086.000000000000000,1
-1,6091.000000000000000,1
-1,6093.000000000000000,1
-1,6097.000000000000000,1
-1,6098.000000000000000,1
-1,6099.000000000000000,1
-1,6100.000000000000000,1
-1,6105.000000000000000,1
-1,6106.000000000000000,1
-1,6107.000000000000000,1
-1,6108.000000000000000,1
-1,6109.000000000000000,1
-1,6112.000000000000000,1
-1,6113.000000000000000,1
-1,6114.000000000000000,1
-1,6115.000000000000000,1
-1,6117.000000000000000,1
-1,6118.000000000000000,1
-1,6120.000000000000000,1
-1,6121.000000000000000,1
-1,6122.000000000000000,1
-1,6123.000000000000000,1
-1,6127.000000000000000,1
-1,6128.000000000000000,1
-1,6129.000000000000000,1
-1,6131.000000000000000,1
-1,6132.000000000000000,1
-1,6134.000000000000000,1
-1,6135.000000000000000,1
-1,6136.000000000000000,1
-1,6138.000000000000000,1
-1,6139.000000000000000,1
-1,6141.000000000000000,1
-1,6142.000000000000000,1
-1,6143.000000000000000,1
-1,6144.000000000000000,1
-1,6145.000000000000000,1
-1,6146.000000000000000,1
-1,6147.000000000000000,1
-1,6148.000000000000000,1
-1,6149.000000000000000,1
-1,6150.000000000000000,1
-1,6151.000000000000000,1
-1,6153.000000000000000,1
-1,6154.000000000000000,1
-1,6155.000000000000000,1
-1,6156.000000000000000,1
-1,6157.000000000000000,1
-1,6158.000000000000000,1
-1,6159.000000000000000,1
-1,6160.000000000000000,1
-1,6161.000000000000000,1
-1,6162.000000000000000,1
-1,6163.000000000000000,1
-1,6164.000000000000000,1
-1,6165.000000000000000,1
-1,6166.000000000000000,1
-1,6168.000000000000000,2
-1,6169.000000000000000,1
-1,6170.000000000000000,1
-1,6171.000000000000000,1
-1,6172.000000000000000,1
-1,6173.000000000000000,1
-1,6175.000000000000000,1
-1,6177.000000000000000,1
-1,6179.000000000000000,1
-1,6180.000000000000000,1
-1,6181.000000000000000,1
-1,6185.000000000000000,1
-1,6186.000000000000000,1
-1,6187.000000000000000,1
-1,6188.000000000000000,1
-1,6189.000000000000000,1
-1,6191.000000000000000,1
-1,6192.000000000000000,1
-1,6193.000000000000000,1
-1,6197.000000000000000,1
-1,6199.000000000000000,1
-1,6200.000000000000000,3
-1,6201.000000000000000,1
-1,6202.000000000000000,1
-1,6203.000000000000000,1
-1,6204.000000000000000,1
-1,6205.000000000000000,1
-1,6207.000000000000000,1
-1,6208.000000000000000,1
-1,6209.000000000000000,1
-1,6210.000000000000000,1
-1,6211.000000000000000,3
-1,6212.000000000000000,1
-1,6213.000000000000000,2
-1,6216.000000000000000,1
-1,6217.000000000000000,1
-1,6220.000000000000000,1
-1,6223.000000000000000,1
-1,6224.000000000000000,1
-1,6226.000000000000000,1
-1,6227.000000000000000,2
-1,6228.000000000000000,1
-1,6229.000000000000000,1
-1,6230.000000000000000,1
-1,6231.000000000000000,1
-1,6232.000000000000000,1
-1,6233.000000000000000,1
-1,6234.000000000000000,1
-1,6235.000000000000000,1
-1,6237.000000000000000,1
-1,6240.000000000000000,1
-1,6241.000000000000000,1
-1,6243.000000000000000,1
-1,6244.000000000000000,1
-1,6245.000000000000000,1
-1,6246.000000000000000,1
-1,6247.000000000000000,1
-1,6248.000000000000000,1
-1,6253.000000000000000,1
-1,6255.000000000000000,1
-1,6256.000000000000000,1
-1,6257.000000000000000,1
-1,6258.000000000000000,1
-1,6259.000000000000000,1
-1,6260.000000000000000,1
-1,6261.000000000000000,1
-1,6262.000000000000000,1
-1,6263.000000000000000,1
-1,6264.000000000000000,1
-1,6265.000000000000000,1
-1,6266.000000000000000,1
-1,6268.000000000000000,1
-1,6269.000000000000000,1
-1,6270.000000000000000,1
-1,6273.000000000000000,1
-1,6276.000000000000000,1
-1,6277.000000000000000,1
-1,6278.000000000000000,1
-1,6279.000000000000000,1
-1,6280.000000000000000,1
-1,6281.000000000000000,1
-1,6283.000000000000000,1
-1,6285.000000000000000,1
-1,6286.000000000000000,1
-1,6287.000000000000000,1
-1,6288.000000000000000,1
-1,6289.000000000000000,1
-1,6290.000000000000000,1
-1,6291.000000000000000,1
-1,6292.000000000000000,1
-1,6293.000000000000000,1
-1,6294.000000000000000,1
-1,6296.000000000000000,1
-1,6297.000000000000000,1
-1,6298.000000000000000,1
-1,6299.000000000000000,1
-1,6301.000000000000000,1
-1,6305.000000000000000,1
-1,6307.000000000000000,1
-1,6308.000000000000000,1
-1,6309.000000000000000,1
-1,6310.000000000000000,1
-1,6311.000000000000000,1
-1,6312.000000000000000,1
-1,6313.000000000000000,1
-1,6314.000000000000000,1
-1,6315.000000000000000,1
-1,6316.000000000000000,1
-1,6317.000000000000000,1
-1,6318.000000000000000,2
-1,6319.000000000000000,1
